stop_id,stop_name,stop_desc,stop_lat,stop_lon,
100772,E 170 ST/JEROME AV,,40.840227,-73.917484,
100775,SHAKESPEARE AV/W 169 ST,,40.839023,-73.922795,
100796,W FORDHAM RD/UNIVERSITY AV,,40.862703,-73.904256,
100797,E FORDHAM RD/WALTON AV,,40.862451,-73.900497,
100798,E FORDHAM RD/GRAND CONCOURSE,,40.862394,-73.897565,
100799,E FORDHAM RD/VALENTINE AV,,40.862236,-73.896010,
100807,E FORDHAM RD/SOUTHERN BL,,40.856465,-73.880146,
100808,PELHAM PKWY/WHITE PLAINS RD,,40.856715,-73.867834,
100809,PELHAM PKWY/MULINER AV,,40.856878,-73.861761,
100811,PELHAM PKWY/WILLIAMSBRIDGE RD,,40.857026,-73.856230,
100820,CITY ISLAND AV/KILROE ST,,40.854659,-73.791003,
100821,CITY ISLAND AV / CROSS ST,CITY ISLAND AV  &  CROSS ST,40.853321,-73.790292,
100822,CITY ISLAND AV/BEACH ST,,40.851731,-73.788990,
100823,CITY ISLAND AV / DITMARS ST,CITY ISLAND AV  &  DITMARS ST,40.849494,-73.787585,
100824,CITY ISLAND AV / FORDHAM ST,CITY ISLAND AV  &  FORDHAM ST,40.847047,-73.786662,
100826,CITY ISLAND AV / WINTERS ST,CITY ISLAND AV  &  WINTERS ST,40.843965,-73.785503,
100827,CITY ISLAND AV/PELL PL,,40.842177,-73.784701,
100828,CITY ISLAND AVE / PILOT ST,CITY ISLAND AVE  &  PILOT ST,40.841409,-73.784509,
100829,CITY ISLAND AV / ROCHELLE ST,CITY ISLAND AV  &  ROCHELLE ST,40.839053,-73.783635,
100840,PELHAM PKWY/WILLIAMSBRIDGE RD,,40.857548,-73.856642,
100842,PELHAM PKWY/WHITE PLAINS RD,,40.857292,-73.867321,
100843,E FORDHAM RD/SOUTHERN BL,,40.857310,-73.880492,
100849,E FORDHAM RD/VALENTINE AV,,40.862346,-73.896016,
100850,E FORDHAM RD/E 190 ST,,40.862426,-73.897854,
100851,E FORDHAM RD/JEROME AV,,40.862689,-73.900802,
100854,W FORDHAM RD/SEDGWICK AV,,40.862782,-73.908655,
100860,CITY ISLAND AV / ROCHELLE ST,CITY ISLAND AV  &  ROCHELLE ST,40.839179,-73.783252,
100861,CITY ISLAND AVE/PILOT ST,CITY ISLAND AVE & PILOT ST,40.841118,-73.783962,
100862,CITY ISLAND AV/PELL PL,,40.842847,-73.784746,
100863,CITY ISLAND AV / WINTERS ST,CITY ISLAND AV  &  WINTERS ST,40.843982,-73.785026,
100865,CITY ISLAND AV / FORDHAM ST,CITY ISLAND AV  &  FORDHAM ST,40.847481,-73.786374,
100866,CITY ISLAND AV / DITMARS ST,CITY ISLAND AV  &  DITMARS ST,40.849584,-73.787107,
100867,CITY ISLAND AV/BEACH ST,,40.852272,-73.789140,
100868,CITY ISLAND AV / CROSS ST,CITY ISLAND AV  &  CROSS ST,40.853447,-73.789815,
100869,CITY ISLAND AV/KILROE ST,,40.854516,-73.790806,
100870,CITY ISLAND RD/CITY ISLAND CIR,,40.860528,-73.801335,
100876,ELTON AV/E 161 ST,,40.823758,-73.911987,
100883,JEROME AV/W 161 ST,,40.829981,-73.930187,
100884,OGDEN AV/W 162 ST,,40.831913,-73.929871,
100893,OGDEN AV/W 164 ST,,40.833175,-73.929151,
100895,OGDEN AV/W 166 ST,,40.835862,-73.927637,
100897,OGDEN AV/W 168 ST,,40.838786,-73.925935,
100922,OGDEN AV/W 168 ST,,40.838216,-73.926456,
100924,OGDEN AV/W 166 ST,,40.835332,-73.928140,
100926,OGDEN AV/W 164 ST,,40.832641,-73.929628,
100927,OGDEN AV/W 162 ST,,40.831732,-73.930142,
100946,WESTCHESTER AV/MIDDLETOWN RD,,40.843758,-73.836358,
100947,WESTCHESTER AV/ROBERTS AV,,40.845430,-73.834230,
100948,WESTCHESTER AV/CROSBY AV,,40.846829,-73.832468,
100949,WESTCHESTER AV/MAHAN AV,,40.849025,-73.830544,
100950,WESTCHESTER AV/WILKINSON AV,,40.851708,-73.829539,
100956,COUNTRY CLUB RD/KEARNEY AV,,40.842489,-73.824756,
100960,CAMPBELL DR/STADIUM AV,,40.837910,-73.818838,
100961,CAMPBELL DR/AGAR PL,,40.839129,-73.817273,
100962,CAMPBELL DR/COUNTRY CLUB RD,,40.841062,-73.817857,
100965,RADIO DR/LUCERNE ST,,40.843131,-73.817143,
100966,RADIO DR/GRISWOLD AV,,40.843952,-73.819378,
100967,RESEARCH AV/AMPERE AV,,40.846067,-73.819252,
100977,COUNTRY CLUB RD/MC DONOUGH PL,,40.842745,-73.825073,
100981,WESTCHESTER AV/WILKINSON AV,,40.851299,-73.829945,
100982,WESTCHESTER AV/ST THERESA AV,,40.849330,-73.830543,
100983,WESTCHESTER AV/BUHRE AV,,40.847094,-73.832252,
100984,WESTCHESTER AV/ROBERTS AV,,40.845604,-73.834137,
100985,WESTCHESTER AV/MULFORD AV,,40.844573,-73.835467,
101014,WILLIS AV/E 138 ST,,40.808930,-73.922855,
101015,WILLIS AV/E 140 ST,,40.810634,-73.921632,
101017,WILLIS AV/E 144 ST,,40.813111,-73.919823,
101018,WILLIS AV/E 146 ST,,40.814368,-73.918968,
101021,3 AV/E 153 ST,,40.818712,-73.914144,
101027,3 AV/E 166 ST,,40.828592,-73.906796,
101028,3 AV/E 168 ST,,40.831331,-73.905596,
101029,3 AV/E 169 ST,,40.833076,-73.904686,
101030,3 AV/ST PAULS PL,,40.836219,-73.902564,
101034,3 AV/E 175 ST,,40.844489,-73.897255,
101036,3 AV/E 180 ST,,40.850925,-73.893834,
101055,3 AV/ST PAULS PL,,40.835687,-73.903194,
101057,3 AV/E 168 ST,,40.830768,-73.906088,
101058,3 AV/E 166 ST,,40.827511,-73.907451,
101059,3 AV/E 163 ST,,40.823866,-73.908942,
101061,3 AV/E 158 ST,,40.821236,-73.912453,
101063,3 AV/E 154 ST,,40.818704,-73.914396,
101066,3 AV/E 150 ST,,40.816142,-73.917547,
101069,WILLIS AV/E 144 ST,,40.812711,-73.920405,
101071,WILLIS AV/E 141 ST,,40.810837,-73.921772,
101072,WILLIS AV/E 138 ST,,40.809254,-73.922909,
101074,E 138 ST/3 AV,,40.810945,-73.926956,
101137,BAINBRIDGE AV/E 212 ST,BAINBRIDGE AV & E 212 ST,40.883539,-73.877631,
101138,BAINBRIDGE AV/JEROME AV,BAINBRIDGE AV & JEROME AV,40.886702,-73.877737,
101140,E 233 ST/NAPIER AV,E 233 ST & NAPIER AV,40.895656,-73.874907,
101142,E 233 ST/KEPLER AV,E 233 ST & KEPLER AV,40.896584,-73.870572,
101146,WEBSTER AV/NEREID AV,,40.900897,-73.861513,
101147,NEREID AV/CARPENTER AV,,40.899354,-73.856861,
101148,NEREID AV/WHITE PLAINS RD,,40.898440,-73.854552,
101149,NEREID AV/BYRON AV,,40.897757,-73.852785,
101150,NEREID AV/BRUNER AV,,40.898475,-73.849271,
101152,BAYCHESTER AV/PITMAN AV,,40.896328,-73.845091,
101153,BAYCHESTER AV/EDENWALD AV,,40.892974,-73.843749,
101154,E 233 ST/BAYCHESTER AV,,40.888451,-73.841455,
101155,E 233 ST/MURDOCK AV,,40.888592,-73.838741,
101156,E 233 ST/SETON AV,,40.888976,-73.836006,
101157,E 233 ST/SECOR AV,,40.889132,-73.831801,
101158,DYRE AV/LIGHT ST,,40.887890,-73.831353,
101159,DYRE AV/BOSTON RD,,40.884825,-73.831490,
101160,BOSTON RD/CONNER ST,,40.885811,-73.828096,
101161,MC OWEN AV/BOSTON RD,,40.889269,-73.820322,
101162,HOLLERS AV/ROPES AV,,40.888055,-73.817920,
101163,ROPES AV/BOSTON RD,,40.889844,-73.819521,
101164,NEREID AV/MURDOCK AV,,40.899847,-73.843035,
101165,NEREID AV/MUNDY LA,,40.900482,-73.840125,
101166,MUNDY LA/PITMAN AV,,40.897981,-73.839679,
101167,ROPES AV/BOSTON RD,,40.889970,-73.819647,
101169,DYRE AV/BOSTON RD,,40.885069,-73.831237,
101170,DYRE AV/LIGHT ST,,40.888242,-73.831214,
101171,E 233 ST/DYRE AV,,40.889262,-73.831731,
101173,E 233 ST/SETON AV,,40.888887,-73.836864,
101174,E 233 ST/MURDOCK AV,,40.888787,-73.839695,
101175,BAYCHESTER AV/E 233 ST,,40.888826,-73.841976,
101176,BAYCHESTER AV/EDENWALD AV,,40.893232,-73.843722,
101177,BAYCHESTER AV/PITMAN AV,,40.896567,-73.844945,
101178,SANFORD BL/S 11 AV,,40.897937,-73.839093,
101179,NEREID AV/SETON AV,,40.900410,-73.840943,
101180,NEREID AV/MURDOCK AV,,40.899812,-73.843671,
101181,NEREID AV/BAYCHESTER AV,,40.899209,-73.846570,
101182,NEREID AV/BRUNER AV,,40.898445,-73.850030,
101183,NEREID AV/BYRON AV,,40.897927,-73.852394,
101184,NEREID AV/WHITE PLAINS RD,,40.898456,-73.854085,
101185,NEREID AV/CARPENTER AV,,40.899725,-73.857316,
101186,WEBSTER AV/E 240 ST,,40.900752,-73.861803,
101187,WEBSTER AV/E 235 ST,,40.897767,-73.862641,
101188,WEBSTER AV/E 233 ST,,40.895553,-73.863604,
101189,E 233 ST/KATONAH AV,,40.896122,-73.866783,
101190,E 233 ST/KEPLER AV,E 233 ST & KEPLER AV,40.896729,-73.870340,
101192,E 233 ST/NAPIER AV,E 233 ST & NAPIER AV,40.895787,-73.874920,
101193,BAINBRIDGE AV/JEROME AV,BAINBRIDGE AV & JEROME AV,40.886691,-73.877897,
101194,BAINBRIDGE AV/E 212 ST,BAINBRIDGE AV & E 212 ST,40.883393,-73.877837,
101201,E 134 ST/WILLOW AV,,40.801674,-73.913082,
101207,PROSPECT AV/E 149 ST,,40.812625,-73.904300,
101208,PROSPECT AV/KELLY ST,,40.815141,-73.903408,
101209,PROSPECT AV/E 156 ST,,40.817602,-73.902364,
101210,PROSPECT AV/WESTCHESTER AV,,40.820222,-73.901265,
101211,PROSPECT AV/E 163 ST,,40.822417,-73.900358,
101213,PROSPECT AV/E 166 ST,,40.825558,-73.899049,
101214,PROSPECT AV/HOME ST,,40.828223,-73.897943,
101215,PROSPECT AV/E 169 ST,,40.829682,-73.897330,
101216,PROSPECT AV/RITTER PL,,40.831304,-73.896717,
101217,PROSPECT AV/BOSTON RD,,40.833425,-73.896262,
101218,CROTONA AV/CLAREMONT PY,,40.836410,-73.897722,
101219,CROTONA AV/E 175 ST,,40.843059,-73.893135,
101223,CROTONA AV/E 180 ST,,40.847998,-73.888859,
101224,CROTONA AV/E 182 ST,,40.850181,-73.886480,
101225,CROTONA AV/E 183 ST,,40.852023,-73.884493,
101226,CROTONA AV/E 187 ST,,40.854190,-73.883397,
101227,CROTONA AV/E FORDHAM RD,,40.857189,-73.881892,
101236,CROTONA AV/E 189 ST,,40.855825,-73.882751,
101237,CROTONA AV/E 187 ST,,40.853612,-73.883865,
101238,CROTONA AV/E 183 ST,,40.851521,-73.885057,
101239,CROTONA AV/E 182 ST,,40.850101,-73.886813,
101240,CROTONA AV/E 180 ST,,40.848264,-73.888822,
101244,CROTONA AV/E 175 ST,,40.842492,-73.893908,
101245,CROTONA AV/CLAREMONT PY,,40.836561,-73.897783,
101246,PROSPECT AV/BOSTON RD,,40.833615,-73.896504,
101247,PROSPECT AV/RITTER PL,,40.830697,-73.897099,
101248,PROSPECT AV/E 169 ST,,40.829276,-73.897739,
101249,PROSPECT AV/HOME ST,,40.827551,-73.898472,
101250,PROSPECT AV/E 166 ST,,40.825398,-73.899317,
101252,PROSPECT AV/E 163 ST,,40.821760,-73.900835,
101253,PROSPECT AV/WESTCHESTER AV,,40.819894,-73.901588,
101254,PROSPECT AV/E 156 ST,,40.817060,-73.902782,
101255,PROSPECT AV/E 152 ST,,40.814820,-73.903621,
101256,PROSPECT AV/E 149 ST,,40.812347,-73.904480,
101262,E 135 ST/CYPRESS AV,,40.803722,-73.915621,
101274,W TREMONT AV/MONTGOMERY AV,,40.851870,-73.916638,
101275,MACOMBS RD/NELSON AV,,40.848384,-73.916285,
101276,MACOMBS RD/FEATHERBED LA,,40.845489,-73.917228,
101277,MACOMBS RD/GOBLE PL,,40.844287,-73.917598,
101278,MACOMBS RD/INWOOD AV,,40.841780,-73.917931,
101285,INWOOD AV/MACOMBS RD,,40.841671,-73.918042,
101286,MACOMBS RD/GOBLE PL,,40.844479,-73.917392,
101288,MACOMBS RD/W 176 ST,,40.849149,-73.916029,
101289,W TREMONT AV/UNIVERSITY AV,,40.850906,-73.915779,
101290,W TREMONT AV/LORING PL S,,40.852034,-73.916808,
101294,UNDERCLIFF AV/W 174 ST,,40.847579,-73.923251,
101295,UNDERCLIFF AV/W 172 ST,,40.845071,-73.924631,
101297,SEDGWICK AV/W 172 ST,,40.845853,-73.925304,
101306,E 149 ST/EXTERIOR ST,,40.819235,-73.930052,
101307,E 149 ST/GRAND CONCOURSE,,40.818377,-73.926861,
101309,E 149 ST/MORRIS AV,,40.817178,-73.922383,
101310,E 149 ST/COURTLANDT AV,,40.816543,-73.919779,
101313,E 149 ST/ST ANN'S AV,,40.814223,-73.912863,
101314,E 149 ST/TRINITY AV,,40.813420,-73.910157,
101315,E 149 ST/JACKSON AV,,40.813105,-73.908684,
101316,E 149 ST/WALES AV,,40.812779,-73.907136,
101318,SOUTHERN BL/E 149 ST,,40.812179,-73.903625,
101320,SOUTHERN BL/E 156 ST,,40.815124,-73.897299,
101321,SOUTHERN BL/LONGWOOD AV,,40.816536,-73.895833,
101322,SOUTHERN BL/TIFFANY ST,,40.818544,-73.893764,
101324,SOUTHERN BL/ALDUS ST,,40.823173,-73.891755,
101327,SOUTHERN BL/E 167 ST,,40.827187,-73.891876,
101328,SOUTHERN BL/FREEMAN ST,,40.830046,-73.891826,
101329,SOUTHERN BL/JENNINGS ST,,40.832286,-73.890706,
101330,SOUTHERN BL/E 172 ST,,40.833943,-73.889728,
101332,SOUTHERN BL/BOSTON RD,,40.837200,-73.887750,
101335,SOUTHERN BL/E TREMONT AV,,40.843057,-73.885462,
101337,SOUTHERN BL/E 180 ST,,40.845823,-73.884446,
101347,SOUTHERN BL/E 180 ST,,40.846138,-73.884499,
101352,SOUTHERN BL/E 174 ST,,40.837467,-73.887719,
101354,SOUTHERN BL/E 172 ST,,40.834168,-73.889764,
101355,SOUTHERN BL/JENNINGS ST,,40.832528,-73.890724,
101356,SOUTHERN BL/FREEMAN ST,,40.830102,-73.891908,
101358,SOUTHERN BL/E 167 ST,,40.826905,-73.891991,
101359,SOUTHERN BL/WESTCHESTER AV,,40.824545,-73.891857,
101360,SOUTHERN BL/ALDUS ST,,40.822869,-73.891817,
101362,SOUTHERN BL/TIFFANY ST,,40.818478,-73.894129,
101363,SOUTHERN BL/LONGWOOD AV,,40.816076,-73.896607,
101364,SOUTHERN BL/E 156 ST,,40.814710,-73.898025,
101366,SOUTHERN BL/E 149 ST,,40.812224,-73.903953,
101368,E 149 ST/TINTON AV,,40.812659,-73.906146,
101369,E 149 ST/CONCORD AV,,40.813155,-73.908550,
101370,E 149 ST/TRINITY AV,,40.813559,-73.910473,
101372,E 149 ST/BROOK AV,,40.815166,-73.915301,
101374,E 149 ST/COURTLANDT AV,,40.816745,-73.919846,
101375,E 149 ST/MORRIS AV,,40.817533,-73.923013,
101377,E 149 ST/GRAND CONCOURSE,,40.818589,-73.927078,
101378,E 149 ST/GERARD AV,,40.819092,-73.929075,
101389,3 AV/E 140 ST,,40.812096,-73.925062,
101401,3 AV/E 163 ST,,40.824381,-73.908417,
101402,BOSTON RD/E 166 ST,,40.827328,-73.904705,
101405,BOSTON RD/E 169 ST,,40.831323,-73.899774,
101406,BOSTON RD/PROSPECT AV,,40.833606,-73.895962,
101407,BOSTON RD/LOUIS NINE BL,,40.835052,-73.893891,
101408,BOSTON RD/SEABURY PL,,40.835810,-73.890386,
101409,BOSTON RD/SOUTHERN BL,,40.837001,-73.888300,
101410,BOSTON RD/VYSE AV,,40.839112,-73.884631,
101411,BOSTON RD/E TREMONT AV,,40.840056,-73.880442,
101414,MORRIS PK AV/E TREMONT AV,,40.840129,-73.873289,
101415,MORRIS PK AV/ADAMS ST,MORRIS PK AV & ADAMS ST,40.841618,-73.872252,
101416,MORRIS PK AV/TAYLOR AV,,40.843598,-73.870125,
101418,MORRIS PK AV/WHITE PLAINS RD,MORRIS PK AV & WHITE PLAINS RD,40.845231,-73.865907,
101419,MORRIS PK AV/BARNES AV,,40.845995,-73.862168,
101420,MORRIS PK AV/BRONXDALE AV,MORRIS PK AV & BRONXDALE AV,40.846474,-73.859599,
101421,MORRIS PK AV/RADCLIFF AV,,40.847849,-73.856703,
101422,MORRIS PK AV/HONE AV,MORRIS PK AV & HONE AV,40.848877,-73.854480,
101423,MORRIS PK AV/WILLIAMSBRIDGE RD,MORRIS PK AV & WILLIAMSBRIDGE RD,40.850155,-73.851471,
101424,MORRIS PK AV/SEMINOLE AV,,40.851034,-73.848417,
101425,MORRIS PK AV/EASTCHESTER RD,,40.851068,-73.844607,
101426,EASTCHESTER RD/SACKETT AV,,40.849106,-73.845175,
101437,MORRIS PK AV/EASTCHESTER RD,,40.851271,-73.844385,
101438,MORRIS PK AV/SEMINOLE AV,,40.851130,-73.848050,
101440,MORRIS PK AV/HONE AV,MORRIS PK AV & HONE AV,40.848823,-73.854903,
101441,MORRIS PK AV/RADCLIFF AV,,40.847589,-73.857469,
101443,MORRIS PK AV/BARNES AV,,40.845906,-73.862979,
101444,MORRIS PK AV/WHITE PLAINS RD,MORRIS PK AV & WHITE PLAINS RD,40.845285,-73.866378,
101446,MORRIS PK AV/GARFIELD ST,,40.843905,-73.869804,
101447,MORRIS PK AV/E 180 ST,MORRIS PK AV & E 180 ST,40.840988,-73.872847,
101448,E TREMONT AV/MORRIS PK AV,,40.839878,-73.873986,
101453,BOSTON RD/VYSE AV,,40.839528,-73.883665,
101455,BOSTON RD/SOUTHERN BL,,40.837129,-73.888349,
101456,BOSTON RD/E 173 ST,,40.836022,-73.890378,
101457,BOSTON RD/LOUIS NINE BL,,40.834620,-73.894565,
101458,BOSTON RD/PROSPECT AV,,40.833428,-73.896779,
101459,BOSTON RD/E 169 ST,,40.830926,-73.900787,
101460,BOSTON RD/E 168 ST,,40.829374,-73.902632,
101461,BOSTON RD/E 166 ST,,40.827073,-73.905269,
101469,3 AV/E 148 ST,,40.815342,-73.919123,
101472,3 AV/E 138 ST,,40.811053,-73.927386,
101473,E 136 ST/LINCOLN AV,,40.809653,-73.928362,
101478,CASTLE HILL AV/NORTON AV,,40.814728,-73.846917,
101479,CASTLE HILL AV/LACOMBE AV,,40.817262,-73.847486,
101480,CASTLE HILL AV/RANDALL AV,,40.819406,-73.848072,
101481,CASTLE HILL AV/SEWARD AV,,40.821456,-73.848538,
101484,CASTLE HILL AV/QUIMBY AV,,40.826079,-73.849609,
101485,CASTLE HILL AV/BRUCKNER BL,,40.827891,-73.850054,
101486,CASTLE HILL AV/WATSON AV,,40.829679,-73.850479,
101488,CASTLE HILL AV/GLEASON AV,,40.832242,-73.851000,
101489,CASTLE HILL AV/WESTCHESTER AV,,40.834551,-73.851652,
101490,STARLING AV/PURDY ST,,40.836340,-73.853098,
101491,STARLING AV/UNIONPORT RD,,40.836030,-73.855733,
101494,UNIONPORT RD/E TREMONT AV,,40.841198,-73.863296,
101496,WHITE PLAINS RD/VAN NEST AV,,40.844084,-73.865589,
101497,WHITE PLAINS RD/MORRIS PK AV,,40.845557,-73.866194,
101498,WHITE PLAINS RD/RHINELANDER AV,,40.847846,-73.866948,
101499,WHITE PLAINS RD/BRONXDALE AV,,40.851305,-73.867689,
101512,RESERVOIR AV/W 195 ST,,40.869501,-73.898932,
101525,GOULDEN AV/BEDFORD PK BL,,40.875294,-73.894407,
101530,VALENTINE AV/E 192 ST,,40.864178,-73.894444,
101540,WHITE PLAINS RD/PELHAM PKY,,40.856843,-73.867681,
101542,BRONX PARK E/BRADY AV,,40.852495,-73.868869,
101543,BRONX PK E/UNIONPORT RD,,40.850531,-73.868140,
101545,WHITE PLAINS RD/RHINELANDER AV,,40.847182,-73.866894,
101547,WHITE PLAINS RD/VAN NEST AV,,40.843493,-73.865576,
101548,UNIONPORT RD/E TREMONT AV,,40.840999,-73.863405,
101551,UNIONPORT RD/STARLING AV,,40.836000,-73.856170,
101552,STARLING AV/PURDY ST,,40.836224,-73.852783,
101553,CASTLE HILL AV/WESTCHESTER AV,,40.833834,-73.851581,
101554,CASTLE HILL AV/GLEASON AV,,40.831602,-73.851029,
101555,CASTLE HILL AV/CROSS BX SVC RD N,,40.829964,-73.850634,
101556,CASTLE HILL AV/CHATTERTON AV,,40.828016,-73.850206,
101557,CASTLE HILL AV/BRUCKNER BL,,40.826582,-73.849847,
101561,CASTLE HILL AV/SEWARD AV,,40.820786,-73.848494,
101562,CASTLE HILL AV/RANDALL AV,,40.818611,-73.848003,
101563,CASTLE HILL AV/LACOMBE AV,,40.817004,-73.847699,
101564,CASTLE HILL AV/NORTON AV,,40.814484,-73.847095,
101687,JEROME AV/E 196 ST,,40.869163,-73.896059,
101688,JEROME AV/MORRIS AV,,40.870974,-73.893892,
101691,BEDFORD PK BL/GRAND CONCOURSE,,40.871659,-73.887532,
101692,BEDFORD PK BL/BAINBRIDGE AV,,40.869884,-73.885322,
101694,BEDFORD PK BL/WEBSTER AV,,40.866887,-73.883398,
101695,KAZIMIROFF/BOTANICAL GARDENS E,,40.866662,-73.880985,
101696,ALLERTON AV/BRONX PK E,,40.865322,-73.869932,
101697,ALLERTON AV/WHITE PLAINS RD,,40.865351,-73.866870,
101699,ALLERTON AV/BARNES AV,,40.865424,-73.863077,
101703,ALLERTON AV/LACONIA AV,,40.865364,-73.855326,
101705,ALLERTON AV/PEARSALL AV,,40.865270,-73.851533,
101707,ALLERTON AV/FISH AV,,40.865250,-73.847326,
101709,ALLERTON AV/EASTCHESTER RD,,40.865122,-73.843544,
101711,ALLERTON AV/WESTERVELT AV,,40.865048,-73.839404,
101712,ALLERTON AV/LODOVICK AV,,40.865011,-73.837152,
101713,BARTOW AV/GUNTHER AV,,40.866986,-73.837144,
101714,BARTOW AV/ELY AV,,40.867880,-73.834403,
101716,BAYCHESTER AV/ALDRICH ST,BAYCHESTER AV & ALDRICH ST,40.870415,-73.832488,
101717,BAYCHESTER AV/DONIZETTI PL,BAYCHESTER AV & DONIZETTI PL,40.876173,-73.833697,
101718,BAYCHESTER AV/DARROW PL,BAYCHESTER AV & DARROW PL,40.878532,-73.832806,
101719,DREISER LOOP/CO-OP CITY BL,DREISER LOOP & CO-OP CITY BL,40.877836,-73.829694,
101721,DREISER LOOP/DEBS PL,DREISER LOOP & DEBS PL,40.876844,-73.828125,
101722,DREISER LOOP/CO-OP CITY BL,DREISER LOOP & CO-OP CITY BL,40.878342,-73.828056,
101723,CO-OP CITY BL/CARVER LOOP #2,CO-OP CITY BL & CARVER LOOP #2,40.879393,-73.825075,
101724,CO-OP CITY BL/BELLAMY LOOP N,CO-OP CITY BL & BELLAMY LOOP N,40.873841,-73.824577,
101725,CO-OP CITY BL/BELLAMY LOOP S,CO-OP CITY BL & BELLAMY LOOP S,40.872141,-73.824749,
101726,ASCH LOOP/CO-OP CITY BL,ASCH LOOP & CO-OP CITY BL,40.870737,-73.826128,
101727,ASCH LOOP/ALCOTT PL,ASCH LOOP & ALCOTT PL,40.871552,-73.830462,
101728,ASCH LOOP/BARTOW AV,ASCH LOOP & BARTOW AV,40.869347,-73.830642,
101729,HUTCHINSON RVR PKY/EINSTEIN LOOP N,HUTCHINSON RVR PKY & EINSTEIN LOOP N,40.865644,-73.823627,
101730,HUTCHINSON RVR PKY/EINSTEIN LOOP S,HUTCHINSON RVR PKY & EINSTEIN LOOP S,40.864721,-73.824450,
101731,HUNTER AV/BOLLER AV,HUNTER AV & BOLLER AV,40.862276,-73.825477,
101732,ERSKINE PL/EARHART LA,,40.860826,-73.822669,
101734,EARHART LA/ERSKINE PL,EARHART LA & ERSKINE PL,40.861338,-73.822710,
101735,HUNTER AV/EARHART LA,HUNTER AV & EARHART LA,40.861864,-73.824292,
101737,HUTCHINSON RVR PKY/EINSTEIN LOOP S,HUTCHINSON RVR PKY & EINSTEIN LOOP S,40.864923,-73.824001,
101738,HUTCHINSON RVR PKY/EINSTEIN LOOP N,HUTCHINSON RVR PKY & EINSTEIN LOOP N,40.865768,-73.823166,
101739,BARTOW AV/CO-OP CITY BL,,40.869598,-73.828714,
101740,ASCH LOOP/BARTOW AV,ASCH LOOP & BARTOW AV,40.869457,-73.830517,
101742,ASCH LOOP/CO-OP CITY BL,ASCH LOOP & CO-OP CITY BL,40.870433,-73.826154,
101743,CO-OP CITY BL/BELLAMY LOOP N,CO-OP CITY BL & BELLAMY LOOP N,40.874311,-73.824299,
101744,CO-OP CITY BL/PEARTREE AV,CO-OP CITY BL & PEARTREE AV,40.880121,-73.823686,
101745,COOP CITY BL/CARVER LOOP #1,COOP CITY BL & CARVER LOOP #1,40.879303,-73.826141,
101746,DREISER LOOP/CO-OP CITY BL,DREISER LOOP & CO-OP CITY BL,40.878010,-73.828248,
101747,DREISER LOOP/DEBS PL,DREISER LOOP & DEBS PL,40.876805,-73.828439,
101749,DREISER LOOP/CO-OP CITY BL,DREISER LOOP & CO-OP CITY BL,40.878117,-73.829397,
101750,BAYCHESTER AV/DARROW PL,BAYCHESTER AV & DARROW PL,40.878654,-73.833085,
101751,BAYCHESTER AV/DONIZETTI PL,BAYCHESTER AV & DONIZETTI PL,40.876237,-73.833977,
101752,BAYCHESTER AV/ALDRICH ST,BAYCHESTER AV & ALDRICH ST,40.869955,-73.832531,
101755,GUNTHER AV/BARTOW AV,,40.866525,-73.837151,
101756,ALLERTON AV/WESTERVELT AV,,40.865177,-73.839927,
101757,ALLERTON AV/EASTCHESTER RD,,40.865249,-73.843225,
101759,ALLERTON AV/FISH AV,,40.865312,-73.847149,
101761,ALLERTON AV/PEARSALL AV,,40.865424,-73.851827,
101763,ALLERTON AV/LACONIA AV,,40.865536,-73.856258,
101765,ALLERTON AV/WILLIAMSBRIDGE RD,,40.865566,-73.860240,
101767,ALLERTON AV/MATTHEWS AV,,40.865554,-73.862986,
101769,ALLERTON AV/WHITE PLAINS RD,,40.865506,-73.867871,
101770,ALLERTON AV/BARKER AV,,40.865457,-73.869611,
101771,KAZIMIROFF BL/BOTANICAL GARDENS,,40.866880,-73.880788,
101772,BEDFORD PK BL/WEBSTER AV,,40.867870,-73.884020,
101774,BEDFORD PK BL/BRIGGS AV,,40.870705,-73.886044,
101779,JEROME AV/MORRIS AV,,40.871238,-73.893480,
101780,JEROME AV/E 196 ST,,40.869346,-73.896007,
101781,JEROME AV/W KINGSBRIDGE RD,,40.867595,-73.897384,
101784,W FARMS RD/WESTCHESTER AV,,40.824973,-73.891436,
101794,MORRISON AV/WESTCHESTER AV,,40.829097,-73.874570,
101795,MORRISON AV/WATSON AV,,40.826763,-73.874022,
101797,WATSON AV/CROES AV,,40.827146,-73.869681,
101798,ROSEDALE AV/1055 ROSEDALE AV,,40.826282,-73.868187,
101799,ROSEDALE AV/BRUCKNER BL,,40.824475,-73.867678,
101800,ROSEDALE AV/STORY AV,,40.823180,-73.867373,
101811,SOUNDVIEW AV/PATTERSON AV,,40.813436,-73.857956,
101812,SOUNDVIEW AV/OBRIEN AV,,40.811464,-73.856223,
101813,SOUNDVIEW AV/GILDERSLEEVE AV,,40.809388,-73.855424,
101814,SOUNDVIEW AV/NEWMAN AV,,40.808251,-73.853680,
101819,SOUNDVIEW AV/STEPHENS AV,,40.807868,-73.852716,
101820,SOUNDVIEW AV/GILDERSLEEVE AV,,40.809537,-73.855302,
101821,SOUNDVIEW AV/O'BRIEN AV,,40.811317,-73.855945,
